u,v,d
65310124,768238246,8175.957817189316
65323746,65291604,4009.6961196079296
9306667142,65313175,5933.050907121159
65280040,65300986,6493.613986241806
65321212,65319940,9214.535064125328
10688345837,65328668,14167.05536483982
65280050,2716299656,4608.190865583144
65362002,298082885,3869.1153643115194
65285332,1707842763,8730.261753697656
65311556,3985226613,6742.6573775232155
2249879687,65297028,11752.16733087798
65287689,65280502,5943.034739768529
65297035,767841485,10542.477798536403
65314207,65308693,10500.674094099742
65285688,2399950819,4583.836809559398
65325275,65357352,14202.736501049785
6356743349,258964510,9543.992165723721
2837866829,65340872,9582.218573807104
65280502,32927591,2290.231831557082
65346064,65313423,5287.093059523924
258755863,65322518,2860.5761207899163
65292875,9527978152,10927.136489975604
330667561,258967873,4924.065307052853
4002287673,65288970,11830.343671962093
65295278,65293968,9112.242564561417
2577219751,65352765,8591.76751199609
65313612,65296229,6077.06009911934
9602564572,258972881,9794.827568573608
2653206545,65315003,11113.602595674382
65284362,65366479,14733.449674213905
65317754,4967499780,960.7283053872209
65345497,65351407,5959.046827848361
258758536,642898094,11295.814174042904
65317042,65354048,5463.28482880406
1472038604,65314343,2749.748017447318
259394878,65299384,4871.232234826269
65303268,65313549,8004.139343891785
65330232,5863003871,4556.327261390031
7546742876,6988532585,9048.708483185426
4018639948,258757426,2708.7679549325007
65315055,65294250,5784.506938570136
65296368,6358846795,4807.188106637541
65303011,65297696,4644.5991033236605
65303732,65302772,7029.340740416558
65314286,65296329,4174.340895621197
65298518,298082883,8124.246700860882
258757450,65312832,2494.0058145368007
65330054,1707875255,5588.51057170242
259407001,65328485,8960.710530130253
65297381,6397707430,7732.83106017537
65301753,6397707428,9065.163240574251
65301802,65345359,6436.831703982311
258910939,65316853,3667.206096003999
6348636700,258958634,3172.7511997520105
65291184,8147902299,12033.402631892975
65327158,65314209,2274.140836656334
258968253,65306240,3730.0274140370398
768239306,65305776,2592.922904862873
4062847020,65322034,1552.0875926177655
65343451,260194262,7947.513745739319
65288140,65308264,8098.474347568821
65302109,65308300,3310.4469496551533
65346620,65369293,4303.7145031152195
3714677161,303706463,13340.665936132627
65317769,65331005,5644.52553354331
65308478,65286991,11007.003831222763
65321047,65301579,9745.218262121272
6663066363,65302052,5419.60948379189
65369260,65339704,4782.196472483347
276543342,330669727,4272.933703408643
1607089658,65288970,7610.136830794288
65290933,65310768,5459.826521645331
65340639,65317356,7373.696492989788
65315444,65305706,10661.48969566383
65305304,65311717,2384.569942489768
65346922,5027208673,6445.455154353866
358861889,65302006,5317.689137844647
65327957,276805752,2798.5529899555695
65321197,65328181,5422.785073745502
2487283195,65288881,5708.976351294179
65293779,767840209,7021.53539411302
258912673,65294048,3001.608932063645
65297130,258972870,6698.68090694808
65333362,65353728,15849.880870368717
539993902,65307563,10572.941232514964
65280576,420519156,8689.101815803924
65317550,1563129310,2857.665150799186
5271301478,259084308,7473.358020630817
65363029,4008988338,9747.732707379382
65294721,65329591,4077.0311064821476
65299691,65318320,8379.581245546284
65351814,5283668865,12315.188977348418
65341905,65320244,4887.839078378944
65343526,65325405,9374.508848865526
65292830,65337555,6075.534478858111
2463394104,65301736,7881.707243298193
65311911,65316006,6971.900956700429
65351000,65293506,11120.857747099102
65341905,65301487,2929.0884796548203
8548079923,65297588,6451.181327758314
65299193,65295740,8709.430032348771
475423216,65337616,5984.81736850644
65290912,65353728,13697.645758896604
65344973,1607089647,2423.298598122196
1614214651,65282559,6223.732842328068
258911600,65303102,13009.168378141738
316735272,65349444,9141.99120166514
65334604,65358686,6016.192054205287
315422939,65332207,8534.283998386203
65329583,65306591,2183.9548016676877
65324843,2609017290,5161.489954461284
65297820,65350777,11019.890261963843
570569926,65348994,4392.649884271246
65300441,12498424404,10690.23253095608
258922152,65327540,5233.095839984251
1689193740,65295444,5034.155100371069
65299746,65332239,6986.26529109192
258967899,65300368,4450.2928096827145
65322739,65331019,9222.213017828542
1677788966,2445177280,5041.161134925581
258926829,65290899,6629.459531780809
65336534,2642129716,2805.233189720777
4184781768,65345320,4476.132030213619
6358814109,65281164,7589.9330435755055
65352664,65312440,3068.3287388467556
4034126947,258958632,5658.037631593123
3722628482,65298926,10783.186717590099
65292335,65298689,6774.106651811228
65318983,65331747,6156.326665520143
65297004,7231323812,12495.338183646236
65311556,65289075,6702.111586473384
435824332,65287711,8807.138145106977
65305336,65336650,5544.838724875727
65288088,65349980,13580.830967216543
11167484445,259399504,6894.80689681876
276543342,65322686,3835.4245213096674
6142268320,65325418,11951.741683429276
65342004,267455448,7248.369917148181
65298424,6378899554,2173.9192628715637
9691602668,2630856848,11632.779381006465
2477163304,4045528444,6335.927107996976
65329952,65346736,4072.3417155996935
65323030,5863003874,2951.116873662573
65357028,258964133,5058.8627805640335
65333988,4071235398,15124.61311091682
65356873,65342705,4914.55447448856
315424283,65294078,5437.435799771099
5012731546,65306711,6910.04014361433
258911588,65311750,7495.724134621071
258929529,65349385,4863.296026255829
6522764213,65291490,5428.860440554414
65288827,65291580,3266.1584615108004
65328224,11037467470,8168.412295167703
65325295,65290059,12409.008227537846
6775758551,65327109,6435.516973848119
65280398,65329947,5611.451826090765
65362323,65295073,4585.194902037553
5634834943,258965260,4516.8348555041475
1511324892,65321227,3294.420454214803
6522255406,9691602779,3443.895109455263
65318054,65360368,5686.036431678176
65303529,65288014,5764.558237781854
65333452,65308526,11372.04985032014
355490997,65314903,8320.593835652318
65293573,65335214,5572.369242812152
4951863008,65323354,6853.727744732826
830559286,65312672,9908.283270377726
65328488,65336249,6366.2563353398145
65321732,65316708,9709.237023107658
65305510,598810515,4872.440111270075
65281253,65313194,4451.859505298967
65328992,65345537,1367.2242161096226
258965258,65288811,2261.3525287512925
260494506,65305819,4428.8377250925805
65334912,65336808,1792.9541487546885
65301525,258910910,2432.3963620942927
65314304,65287871,3065.3074644638086
65328196,65287349,4651.185065556947
258911647,260168596,8959.597847800072
9691602723,65292278,8984.941202821761
293626968,65321227,10616.225010079506
65333235,65329641,5661.811346060181
65335149,65374771,6703.279094437996
65302517,65303825,10976.744094267526
65308490,65288315,5985.844693408816
65325605,65368944,2438.9946012804753
4062847056,65306931,9370.902075305055
65306245,276545995,3578.0005596727774
65290928,65293182,4034.4793156515184
65322264,6319217970,5059.50943762506
65307164,65372268,9015.942082394471
65296334,65318655,1164.0940142178029
65358927,5283675522,5201.530469841836
65343562,65336838,9211.263013562606
65307337,4069129299,7159.3883680090885
65362698,65300431,6123.812340047924
65297249,65307692,9722.566438956557
65316818,65336999,11425.148627751094
65298154,65317042,5541.1428829329625
725284752,65307251,3091.2735683531323
65309270,1249019428,13522.29409205148
4972490072,260494519,4492.792814619661
65312923,258968248,4067.708017971158
65293729,65341350,4061.8532072097987
65362175,7721992908,5782.038471864227
5343465962,65324772,4789.630204013024
65358430,65301802,11873.393302541544
65359194,65367976,8379.842836294285
1196701858,65342071,1739.0413700459494
65359169,65290095,2953.460836387073
65354324,65312672,10534.449830118312
65324871,259138855,3099.916389884006
356718341,65334567,319.8101022100782
65324534,65304901,7279.814024303772
330666983,65345458,8321.253061113479
65286187,65299397,7272.025951971161
65280044,65321212,1190.8106180561967
2983686934,65298554,4903.044054986614
258964500,65341548,13515.59459836692
65333819,258757441,8540.240623966396
298938895,65288178,8265.874130644142
65342580,258911655,3197.0533943165483
65325778,65313035,800.8019210717043
8865870141,5277046213,4795.915002675303
65297371,65344399,5224.146695834966
65326349,5080202405,11137.678890772338
65303736,65340605,8311.390918166335
65354522,3714677167,11304.538076371397
65312314,65317270,5411.079035075292
65312552,65290777,15010.99404993784
65342056,612025486,11952.147659993654
4429282859,65341463,4125.3818782957
65298173,65305814,6495.742976633002
7231544188,65288302,10656.13092285407
65308481,295083425,4218.449044104921
10276702845,12195577835,7669.543773589476
286082304,581047109,7638.47709785453
65361542,65305369,5112.102008907895
65307352,1735998418,10420.758809480176
65343283,262258030,1377.4522107991677
65287867,388001178,2420.9411769261733
258916805,65286004,11665.991309079176
65303706,65293161,8389.70945232305
65346054,4047651029,5803.972418373453
65320652,65314849,7523.108490679117
65337649,65288338,12892.083716451278
10243849181,65310073,3315.080989392508
65314712,4021327377,9900.55819722585
65287947,65317752,4483.908974320212
313867983,761807528,2089.710322051575
65316518,65351554,9235.443742888921
65287128,65347421,6953.014904579532
1712572413,65329835,2207.011643456662
65354018,65368710,5645.718585172697
65290336,65327547,2413.778058809433
65352993,65302893,5843.192231016066
65306991,65303960,10651.790254983265
65352664,65287285,9637.621435848521
65321252,258970636,3577.247782020217
65350793,4035890906,3401.1552738624227
7231544189,65308402,4408.233021418931
65283475,65324560,7714.446988901968
65305510,65327151,4243.520560605725
65357142,65359835,12448.053798422401
65349668,65303700,5861.866392842448
6325971640,4035920551,4361.2069390576935
65327960,775307664,3551.170332854523
5277046213,65345521,11853.80246105
4038158096,5745956392,3653.1950688700654
7133541709,65288184,6372.315879027897
65332348,65292208,5148.598362832751
65308345,65296613,4459.135665507578
65303467,258757435,4168.838626738277
65353349,65314200,3363.0108358328116
65280157,65297442,9524.992032156126
65351083,1723563921,4430.804518634
65341593,4023017960,14288.09966927571
4022947857,65327301,6223.639703565841
65317599,262078981,5228.267407090714
65305510,4035920529,5078.578613253378
65323934,65312583,6783.613063147409
65353200,65326186,6663.349929744528
65293103,65355429,4196.524264125463
4018840068,65341608,10152.624496807011
65327925,65315576,10038.427599721212
4009044907,65325303,12092.365380931831
65301487,65312216,3497.9734364728997
1712572355,65340997,1345.61690928506
1777579938,65298349,6190.721600106023
5318468081,4002307885,5556.514657918289
65304099,65293512,4742.928801339867
65298164,65292772,7221.294275191807
65320685,65374771,inf
65303428,65292235,5593.890627322938
4023187931,65333320,7036.010978967504
65347178,258972886,1533.0924550760092
65329896,65292745,5042.056672939283
65310495,65312925,3002.9008721940572
1607089658,65333424,6363.425615642691
65302318,302912544,11216.33530258953
65288998,65307847,4919.368624234406
65343462,65321325,8232.850729583368
65329943,65319944,4222.769928227573
258911632,9660046410,5448.763098012595
302034830,65305410,1186.4038861556608
2317635493,4022971291,8156.819126792953
65329405,65291486,6673.224682737073
65299446,1707875211,8717.446998441153
65293573,65324560,6366.86166947935
258756009,65333009,1836.5121348603793
65336082,65310703,9508.592512704694
258912623,258924399,4358.353168903626
65303257,65307082,8998.62594729096
65301931,65361139,2823.814605280944
65307397,1677788990,3554.36398462075
65328764,65327285,8317.527427303521
65312208,65353235,8672.192819353488
65329637,65340935,4845.566691561469
9602564591,65322774,7163.27873551599
259407001,3532718887,5214.515810799481
258916805,65322478,1808.1312975318097
65347392,2317635138,1973.049747683994
65320580,260192153,3771.6711643876233
65328743,1271001343,1937.9541152329173
65322820,258289371,5221.633958082593
65322655,65329474,6884.966625686609
65340857,65312622,10588.803095577841
258972742,1510908509,4383.09286664242
65303178,65332236,8611.683560212461
65306585,65362703,6996.230290344502
5826312317,253103147,6681.467935672706
65321233,9691602770,8707.220204577485
